estacionID,nombre,latitud,longitud
IFSANNICOLAS,SAN NICOLAS,18.790278,-96.901389
IFFACULTADDEAGR,FACULTAD DE AGRONOMIA,18.860556,-96.903611
IFSANJOSEDEABAJ,SAN JOSE DE ABAJO,18.780833,-96.785278
IFESTACIONPRESI,ESTACION PRESIDIO,18.691944,-96.766667
IFELNANCHECODEP,EL NANCHE CODEPAP,18.778611,-96.720833
IFLOMAANGOSTA,LOMA ANGOSTA,18.781944,-96.6575
IFMATAGALLINAS,MATA GALLINAS,18.819722,-96.607778
IFPASOCAMILLO,PASO CAMILLO,18.693056,-96.640556
IFTAMARINDO,TAMARINDO,18.6725,-96.520556
IFCAMPOPALMAR,C. EXPERIMENTAL PALMAR,18.516944,-96.761389
IFELFRAILE,EL FRAILE,18.596389,-96.448333
IFHELADIORAMIRE,HELADIO RAMIREZ,18.511389,-96.303611
IFLOMADEPICHONE,LOMA DE PICHONES,18.626944,-96.231111
IFCOTAXTLA,COTAXTLA,18.933889,-96.193333
IFLAPOSTAMED,LA POSTA,19.015,-96.138889
IFLAGRANJAVR,LA GRANJA,18.381667,-96.240556
IFZAPOTEPALIZAD,ZAPOTE PALIZADA,18.351667,-96.098333
IFTRESVALLES,TRES VALLES,18.254444,-96.166111
IFNOPALTEPEC,NOPALTEPEC,18.294167,-96.025278
IFLOPEZARIAS,LOPEZ ARIAS,18.353611,-95.950278
IFCOSAMALOAPAN,COSAMALOAPAN,18.385278,-95.806667
IFVILLAACULA,VILLA ACULA,18.5075,-95.793611
IFAMTITLAN,AMTITLAN,18.485833,-95.7125
IFTLACOJALPAN,TLACOJALPAN,18.207222,-95.957778
IFCUJUILAPAN,CUJUILAPAN,18.201111,-95.653333
IFLERDO,LERDO,18.638333,-95.519167
IFMAHAUAL,LAGUNA DE MAHAUAL,18.658611,-95.299167
IFPROVIDENCIAVR,LA PROVIDENCIA,18.515278,-95.461389
IFSINAPA,SINAPA,18.5375,-95.290556
IFITSSAT,ITSSAT,18.470556,-95.169722
IFTABACALERATUN,TABACALERA TUNENT,18.429444,-98.136667
IFELZAUSAL,EL ZAUSAL,18.183333,-95.22
IFRODRIGOCLARA,RODRIGO CLARA,17.995278,-95.329167
IFCORRALNUEVO,CORRAL NUEVO,18.079167,-95.139167
IFSOTEPAN,SOTEPAN,18.222778,-94.873056
IFACAYUCAN,ACAYUCAN,18.044722,-94.931389
IFLATAPATIA,LA TAPATIA,17.526111,-94.931944
IFHIDLGOTITLAN,HIDLGOTITLAN,17.768611,-94.651944
IFCOATZACOALCOS,COATZACOALCOS,18.141111,-94.4275
IFLASCHOAPAS,LAS CHOAPAS,17.885,-94.098056
IFSITIOEXPUXMAL,SITIO EXP. UXMAL,20.411111,-89.756944
IFPARCELA28,PARCELA 28,20.443889,-89.626944
IFPOZOIITICUL,POZO  II TICUL,20.425278,-89.538889
IFPOZO5PLANCHAC,POZO 5 PLAN CHAC,20.364722,-89.4775
IFESCAGRORGANIC,ESCUELA DE AGRICULTURA ORGANICA,20.386667,-89.419444
IFLAVICTORIAYC,LA VICTORIA,20.3125,-89.386111
IFELCHINAL,EL CHINAL,20.2775,-89.369167
IFLAILUSION,LA ILUSION,20.248889,-89.324167
IFSAGRADAFAMILI,LA SAGRADA FAMILIA,20.197778,-89.255278
IFRANCHOALEGRE,RANCHO ALEGRE,21.303056,-87.769722
IFSITIOTIZIMIN,SITIO EXPERIMENTAL TIZIMIN,21.290278,-87.726667
IFLOSLAURELES,LOS LAURELES,21.211667,-87.788611
IFCAMPOUNO,CAMPO UNO,24.118889,-103.388889
IFMARIANITA,MARIANITA,24.185556,-102.151667
IFHACHEROS,TANQUE DE HACHEROS,24.138611,-101.712222
IFEJIDOZARAGOZA,EJIDO ZARAGOZA,23.954167,-103.669722
IFGONZALEZORTEG,COL. GONZALEZ ORTEGA,23.969722,-103.451944
IFMOGETES,MOGETES,24.05,-103.2425
IFPROVIDENCIAZC,PROVIDENCIA,23.717778,-103.729167
IFEMILZAPATAZC,EMILIANO ZAPATA,23.785833,-103.538056
IFCOLPROGRESO,COL. PROGRESO,23.816667,-103.329444
IFCANITAS,CAÑITAS,23.602222,-102.734167
IFAGUANUEVAZC,AGUANUEVA,23.782222,-102.16
IFRANCHOGRANDEZ,RANCHO GRANDE,23.393333,-102.932778
IFABREGO,ABREGO,23.230833,-103.338889
IFEMANCIPACION,COL. EMANCIPACION,23.217222,-106.036111
IFELPARDILLO3,EL PARDILLO  3,23.180278,-102.766944
IFSIERRAVIEJA,SIERRA VIEJA,23.457778,-102.178611
IFTANQUEDEHACHE,TANQUE DE HACHEROS,24.138611,-101.712222
IFCBTAVALPARAIS,CBTA VALPARAISO,22.7825,-103.571389
IFMESADEFUENTES,MESA DE FUENTES,22.993333,-102.867222
IFCOBAEZVILLADE,COBAEZ  VILLA DE COS,23.283611,-102.341667
IFSANTAFE,SANTA FE,22.54,-103.04
IFSANTARITA,SANTA RITA,22.696667,-102.976111
IFCAMPOZACATECA,CAMPO EXP. ZACATECAS,22.908611,-102.659444
IFCHAPARROSA,CHAPARROSA,23.039167,-105.271944
IFUAAGRONOMIA,U. A. AGRONOMIA,22.724444,-102.686111
IFUABIOLOGIA,U. A. BIOLOGIA,22.757222,-102.51
IFLASARCINAS,LAS ARCINAS,22.7175,-102.320278
IFVILLANUEVA,VILLANUEVA,22.310833,-102.880278
IFELGRANCHAPPAR,EL GRAN CHAPPARRAL,22.497222,-102.249444
IFELSALADILLO,EL SALADILLO,22.688889,-102.070833
IFESTANCIADEANI,ESTANCIA DE ANIMAS,22.521944,-101.980278
IFLORETO,LORETO,22.278889,-102.001389
IFLAVICTORIAZC,LA VICTORIA,22.278889,-101.618333
IFMOMAX,MOMAX,21.933889,-103.310278
IFTIERRABLANCA,TIERRA BLANCA,21.904167,-102.899722
IFCBTATEPECHITL,CBTA TEPECHITLAN,21.638611,-103.330278
IFSANTODOMINGO,SANTO DOMINGO,21.612222,-103.049444
ADJMC,"Las Adjuntas, Mich. (río Turbio)",0,0
ZINMC,"Zinapécuaro, Mich.",19.860278,-100.828611
APTMC,"Apatzingán, Mich.",19.083056,-102.371111
TLAMC,"Río Tlazazalca, Mich.",19.970278,-102.059722
ANDMC,"Angamacutiro, Mich. M.D.",20.128333,-101.721944
MOVMC,MELCHOR OCAMPO (CANAL VERTEDOR),20.161944,-101.778611
TEMMC,"Temascales II, Mich.",20.06,-100.148889
CL2CM,CANAL PRINCIPAL MARGEN DER,0,0
EBJCM,"Canal Pueblo Juárez, Col.",19.026944,-103.836667
NEXMR,"Nexpa, Mor.",18.519444,-99.140833
HIGMR,"Higuerón, Mor.",18.573889,-99.180278
HUTMR,"Huautla, Mor.",18.441389,-99.025
LCUMR,"La Cuera, Mor.",18.678611,-98.909444
APAPB,"Apapantilla, Pue.",20.406944,-97.845
COAPB,"Coatzingo, Pue.",18.612778,-98.164722
FLBPB,"Flor del Bosque, Pue.",19.035278,-98.114722
SCRPB,"San Cristóbal Caleras, Pue.",19.113056,-98.22
SRTPB,"Santa Rita Tlahuapan, Pue.",19.330278,-98.582222
TELPB,"Teotlalco, Pue.",18.451944,-98.777222
TEOPB,"Tetela de Ocampo, Pue.",19.829444,-97.805833
TEPPB,"Tepexic, Pue.",20.000833,-97.794167
TLXPB,"Tlaxco, Pue.",20.374167,-98.040556
YECMR,"Yecapixtla, Mor.",18.881944,-98.866111
PT2AG,"Potrerillos Tunel 2, Ags.",0,0
CH2MX,CHAPINGO (SADF),0,0
PM2MX,"Madín, Méx. (SACM)",19.5225,-99.2675
CL2MX,S.L. CHALCO (SADF),0,0
GR2MX,"La Grande (SADF), Mex.",0,0
CT2MX,"Coatepec (SACM), Mex.",0,0
KM2MX,KM 27+250 (SACM),0,0
PC2MX,PUENTE COLGANTE II (SADF),0,0
SL3MX,SAN LUIS AMECA II (SADF),0,0
MLCMC,"Melchor Ocampo L. C., Mich.",17.899722,-102.2
ATLMR,"Atlatlahuacán, Mor.",18.935833,-98.901667
TLOMR,"Tlacotepec, Mor.",18.813333,-98.75
TLCMR,"Tlacualera, Mor.",19.038056,-98.943611
CUTMR,"Cuautlita, Mor.",18.701667,-99.375556
MYOMR,"Moyotepec, Mor.",18.725833,-98.999722
ELPMR,El Peñon. Mor.,18.690556,-98.786667
SM-01,"Sanmartín, N.L. SAHM*",25.82,-100.351389
MI-02,"Mitras, N.L. SAHM*",25.735833,-100.383611
CU-03,"C.U., N.L. SAHM*",25.7325,-100.308333
FE-04,"Fierro, N.L. SAHM*",25.682778,-100.271944
OB-05,"Obispo, N.L. SAHM*",25.701111,-100.541944
AS-06,"Arroyo Seco, N.L. SAHM*",25.634167,-100.343333
EZ-07,"Estanzuela, N.L. SAHM*",25.592222,-100.245
PC-08,"Prot. Civil, N.L. SAHM*",25.659722,-100.333056
HUAXTECA,"Las Tinajas, N.L. GASIR*",25.670833,-100.469444
TRESMARIAS,"Tres Marías, Mor. SMN*",19.050556,-99.248611
ARGOVIA,"Finca Argovia, Chis. SMN*",15.124722,-92.300278
BOCHIL,"Bochil, Chis. GASIR*",16.997222,-92.905833
BOMBANA,"Bombana, Chis. GASIR*",16.9525,-93.026389
CHIAPILLA,"Villa de Chiapilla, Chis. GASIR*",16.578056,-92.715556
CUXTEPEQUES,"Finca Cuxtepeques, Chis. SMN*",15.727778,-92.965278
ELBURRERO,"El Burrero, Chis. GASIR*",16.787778,-92.828611
CHAYABE,"Finca Chayabe, Chis. GASIR*",16.383056,-91.710278
HUIXTLA,"Huixtla, Chis. GASIR*",15.146944,-92.471389
ILRAYON,"Ignacio López Rayón, Chis. GASIR*",14.626111,-92.184722
ZAPALUTA,"Zapaluta, Chis. GASIR*",16.116389,-92.050556
LASFLORESII,"Las Flores II, Chis. GASIR*",16.6925,-93.563333
SFRANCISCOII,"San Francisco II, Chis. GASIR*",15.872778,-92.951389
SNJERONIMO,"San Jerónimo, Chis. GASIR*",15.04,-92.136111
TONALA,"Tonala, Chis. GASIR*",16.084167,-93.743889
LACANTUN,"Lacantun, Chis. GASIR*",16.149444,-90.901667
AGUAAZUL,"Agua Azul, Chis. GASIR*",17.248889,-92.114167
GUACAMAYAS,"Guacamayas, Chis. GASIR*",16.256389,-90.8575
DOSPATRIAS,"Dos Patrias, Tab. GASIR*",17.611667,-92.799444
SANPEDRO,"San Pedro, Tab. PROTECCION CIVIL*",17.772778,-91.149722
TRESBRAZOS,"Tres Brazos, Tab. GASIR*",18.384722,-92.607222
HUIMANGUILLO,"Huimanguillo, Tab. GASIR*",17.851111,-93.396389
JONUTA,"Jonuta, Tab. GASIR*",18.089722,-92.137778
MIAHUATLAN,"Miahuatlan, Oax. SMN*",16.344167,-96.579722
SFELIPEob,"Observatorio San Felipe, B.C. SMN*",31.028056,-114.834444
ALTARob,"Observatorio Altar, Son. SMN*",30.714444,-111.834444
NCGRANDESob,"Observatorio Nuevo Casas Grandes, Chih. SMN*",30.416667,-107.933333
CHIHUAHUAob,"Observatorio Chihuahua, Chih. SMN*",28.670556,-106.030278
PNEGRASob,"Observatorio Piedras Negras, Coah. SMN*",28.683056,-100.566667
OBREGONob,"Observatorio Obregón , Son. SMN*",27.491944,-109.940556
LORETOob,"Observatorio Loreto, B.C.S. SMN*",26.011389,-111.35
CHOIXob,"Observatorio Choix, Sin. SMN*",26.716667,-108.333333
MONCLOVAob,"Observatorio Monclova, Coah. SMN*",26.900278,-101.433889
TEPEHUANESob,"Observatorio Tepehuanes, Dgo. SMN*",25.3375,-105.722222
TORREONob,"Observatorio Torreón, Coah. SMN*",25.533333,-103.45
CULIACANob,"Observatorio Culiacan, Sin SMN*",24.8,-107.4
SOMBRERETEob,"Observatorio Sombrerete, Zac. SMN*",23.466667,-103.65
CVICTORIAob,"Observatorio Cd. Victoria, Tams. SMN*",23.733333,-99.133333
SOTOLAMARINAob,"Observatorio Soto La Marina, Tamps. SMN*",23.764167,-98.207778
SLPOTOSIob,"Observatorio San Luis Potosi, S.L.P. SMN*",22.175833,-100.983611
TAMUINob,"Observatorio Tamuin, S.L.P. SMN*",22.016667,-98.783333
ALTAMIRAob,"Observatorio Altamira, Tamps. SMN*",22.3875,-97.925556
AGUASCALIENTESo,"Observatorio Aguascalientes, Ags. SMN*",21.883333,-102.5
GUANAJUATOob,"Observatorio Guanajuato, Gto. SMN*",21.016667,-101.25
MATLAPAob,"Observatorio Matlapa,  SMN*",21.325,-98.815556
PROGRESOob,"Observatorio Progreso, Yuc. SMN*",21.3,-89.65
TULANCINGOob,"Observatorio Tulancingo, Hgo. SMN*",20.084167,-98.357222
TUXPANob,"Observatorio Tuxpan, Ver. SMN*",20.96,-97.417222
MERIDAob,"Observatorio Mérida, Yuc. SMN*",20.946944,-89.652222
VALLADOLIDob,"Observatorio Valladolid, Yuc. SMN*",20.683333,-88.216667
COLIMAob,"Observatorio Colima, Col. SMN*",19.233333,-103.733333
MORELIAob,"Observatorio Morelia, Mich. SMN*",19.7,-101.2
TACUBAYAob,"Observatorio Tacubaya, D.F. SMN*",19.403611,-99.196389
TLAXCALAob,"Observatorio Tlaxcala, Tlax. SMN*",19.316667,-98.233333
XALAPAob,"Observatorio Xalapa, Ver. SMN*",19.511944,-96.903889
VERACRUZob,"Observatorio Veracruz, Ver. SMN*",19.1425,-96.113056
FCARRILLOob,"Observatorio Felipe Carrillo Puerto, Q.Roo. SMN*",19.583333,-88.05
CUERNAVACAob,"Observatorio Cuernavaca, Mor. SMN*",18.933333,-99.233333
ORIZABAob,"Observatorio Orizaba, Ver. SMN*",18.85,-97.1
COATZACOALCOob,"Observatorio Coatzacoalco, Ver. SMN*",18.140278,-94.510833
CHETUMALob,"Observatorio Chetumal, Q.Roo. SMN*",18.500556,-88.3275
HUAJUAPANob,"Observatorio Huajuapan de León, Oax. SMN*",17.788889,-97.771667
OAXACAob,"Observatorio Oaxaca, Oax. SMN*",17,-96.716667
ACAPULCOob,"Observatorio Acapulco, Gro. SMN*",16.762778,-99.749167
SALINACRUZob,"Observatorio Salina Cruz, Oax. SMN*",16.161944,-95.226667
ARRIAGAob,"Observatorio Arriaga, Chis. SMN*",18.241111,-93.8975
PANGELob,"Observatorio Puerto Angel, Oax. SMN*",15.6675,-96.489722
TAPACHULAob,"Observatorio Tapachula, Chis. SMN*",14.886944,-92.296389
AGROEgp,"Agroeduca, Gto. INIFAP*",21.010833,-101.651389
AGUILARgp,"Los Aguilares, Gto. INIFAP*",20.579444,-101.066944
ANAgp,"Santa Ana Pacueco, Gto. INIFAP*",20.386944,-101.923889
ANTONIOgp,"San Antonio, Gto. INIFAP*",20.299444,-100.571111
BARRIALgp,"El Barrial, Gto. INIFAP*",21.048333,-101.838333
CARDONALgp,"El Cardonal, Gto. INIFAP*",21.194444,-100.7775
CEBAJgp,"CEBAJ, Gto. INIFAP*",20.588333,-100.826111
COPALgp,"El Copal, Gto. INIFAP*",20.744444,-101.3275
CUERAgp,"Cueramaro, Gto. INIFAP*",20.616667,-101.7
ESTACASgp,"Las Estacas, Gto. INIFAP*",20.437222,-101.353889
ESTANCIAgp,"La Estancia, Gto. INIFAP*",20.954167,-101.748056
FGP,"Fundación Guanajuato Produce, Gto. INIFAP*",20.530556,-100.804722
FRANCESgp,"El Frances, Gto. INIFAP*",20.283611,-100.790278
FUERTEgp,"El Fuerte, Gto. INIFAP*",20.623889,-101.207778
GALOMOgp,"El Galomo, Gto. INIFAP*",21.0675,-100.453889
HUARICHOgp,"El Huaricho, Gto. INIFAP*",20.850278,-101.545
HUATZINDEOgp,"Huatzindeo, Gto. INIFAP*",20.238889,-100.911389
JARDINgp,"El Jardin, Gto. INIFAP*",21.264722,-100.591667
LORENZOgp,"San Lorenzo, Gto. INIFAP*",20.048333,-100.756667
MINAgp,"La Mina, Gto. INIFAP*",21.043889,-100.625556
MONTEBgp,"Montebello, Gto. INIFAP*",20.406667,-101.631111
NORIAgp,"Noria Nueva, Gto. INIFAP*",20.520833,-101.435
PROVIDENCIAgp,"Providencia Abasolo, Gto. INIFAP*",20.563056,-101.526111
PURISIMAgp,"Purisima de Chamacuero, Gto. INIFAP*",20.723333,-100.789167
PUROAgp,"Puroaguita, Gto. INIFAP*",20.061667,-100.476944
TIGREgp,"El Tigre, Gto. INIFAP*",20.877778,-101.889167
VERGELgp,"Vergel, Gto. INIFAP*",21.381944,-101.159167
VICENTEgp,"San Vicente, Gto. INIFAP*",20.213333,-101.246111
VICTORIAgp,"Victoria de Cortazar, Gto. INIFAP*",20.283056,-101.061667
VILLADIEGOgp,"Villadiego, Gto. INIFAP*",20.398056,-101.121944
CPAB01,"Antonio Bombano Tuxtla Gtz., Chis. GASIR*",16.753333,-93.308611
CPSO02,"Solidaridad Tuxtla Gtz., Chis. GASIR*",16.768889,-93.26
CPBE03,"Berriozabal Tuxtla Gtz., Chis. GASIR*",16.800278,-93.267778
CPCA04,"La Caridad Tuxtla Gtz., Chis. GASIR*",16.799444,-93.235833
CPVH05,"Vistahermosa Tuxtla Gtz., Chis. GASIR*",16.845556,-93.3025
CPVC06,"Viva Cardenas Tuxtla Gtz., Chis. GASIR*",16.833889,-93.194444
CPMI07,"El Mirador Tuxtla Gtz., Chis. GASIR*",16.885278,-93.239722
CPOM08,"Observatorio Tuxtla Gtz., Chis. SMN*",16.763056,-93.147222
CXXMR,CANAL XOXOCOTLA,18.735,-99.258333
PERMR,"Canal Perritos, Mor.",18.784167,-99.315278
CRDMR,CANAL RODEO,18.764444,-99.331944
ODAGR,"Observatorio de Acapulco, Gro.",16.8,-99.799722
LDCGR,"Laguna de Coyuca, Gro.",16.958333,-100.018056
MCHGR,"Mochitlán, Gro.",17.471111,-99.369167
PSPDF,"P. San Pedro Mártir, D.F.",19.263056,-99.171111
VDCDF,"Vaso de Cristo, Méx. SACM*",19.510278,-99.211667
MCEMC,"Morelia Centro, Méx.",19.7,-101.1
LAENCRUCIJADA,"La Encrucijada, Chis. SMN*",15.068333,-92.755278
LAESCALERA,"La Escalera, Jal. INIFAP*",20.547778,-103.903611
MOTOZINTLA,"Motozintla, Chis. SMN*",15.333333,-92.2675
VILLAFLORES,"Villaflores, Chis. SMN*",16.253889,-93.248056
YAXCHILAN,"Yaxchilan, Chis. SMN*",16.8575,-90.983611
SMAGALLANES,"Sanchez Magallanes, Tab. SMN*",18.295556,-93.864444
AQUESPALA,"Aquespala, Chis. SMN*",15.793889,-91.920278
TALISMAN,"Talismán, Chis. SMN*",14.9625,-92.1475
SUCHIATE,"Suchiate, Chis. SMN*",14.698611,-92.148889
ZRGNL,"Zaragoza, N.L.",23.981389,-99.777778
TDRPB,"Tepango de Rodríguez, Pue.",20.004444,-97.7925
LAECM,"La Esperanza, Col.",19.17,-103.866389
ECDMX,"El Conde, Mex.",19.465278,-98.869444
VRASL,"Villa de Ramos, S.L.P.",22.831944,-101.9125
SANCHEZMAG,"Sanchez Magallanes, Tab. PROTECCION CIVIL*",18.295,-93.861944
COMALCALCO,"Comalcalco, Tab. PROTECCION CIVIL*",18.170833,-93.2425
ZAMAPA2ASEC,"Zamapa 2a Sección, Tab. PROTECCION CIVIL*",17.965556,-93.8325
LUISGPEREZ,"Luis Gil Pérez, Tab. PROTECCION CIVIL*",17.878889,-93.073056
SANMANUELINIF,"San Manuel, Pue. INIFAP*",18.835,-97.906389
AMACONITE2ASEC,"Amacohite 2a Sección, Tab. PROTECCION CIVIL*",17.546667,-93.488333
KOLEMJA,"Kolem-Ja, Tab. PROTECCION CIVIL*",17.412222,-92.754722
JUAREZ,"Juárez, Chis. PROTECCION CIVIL*",17.608333,-93.193333
ANDRESQROO,"Andres Q. Roo, Tab. PROTECCION CIVIL*",17.715833,-93.046667
MACUSPANA,"Macuspana, Tab. PROTECCION CIVIL*",17.769444,-92.580278
MONTEGRANDE,"Monte Grande, Tab. PROTECCION CIVIL*",17.934722,-92.263889
BALANCAN,"Balancan, Tab. P.C. PROTECCION CIVIL*",17.8125,-91.573056
SANTOTOMAS,"Santo Tomas, Tab. PROTECCION CIVIL*",17.314444,-91.3825
JONUTAPC,"Jonuta, Tab. PROTECCION CIVIL*",18.089722,-92.1375
LQMGJ,"La Quemada, Gto.",21.3225,-101.106944
XICGJ,"Xichu, Gto.",21.298889,-100.0925
POZGJ,"Pozos, Gto.",21.22,-100.496111
SJPGJ,"San J. Pan Arriba, Gto.",20.9975,-100.386111
SMAGJ,"San Miguel de Allende, Gto.",20.430833,-101.016389
SMOGJ,"San Miguel Octopan, Gto.",20.577778,-100.745833
MORGJ,"Moroleón, Gto.",20.125556,-101.191389
LJIGJ,"Las Jicamas, Gto.",20.276111,-101.358889
COMGJ,"Comanjilla, Gto.",21.068056,-101.474722
CORGJ,"Coroneo, Gto.",20.198333,-100.363333
RAVSI,"Estación Rancho Viejo, Sin.",25.124722,-107.755833
VINSI,"Vinoramas, Sin.",24.7475,-107.059722
TORSI,"Las Tortugas, Sin.",23.088333,-105.846944
SLCGJ,"Canal Solis, Gto.",20.05,-100.816667
SMAOX,"San Antonio Cuajimoloyas, Oax.",17.1175,-96.453611
ECLGJ,"El Colorado, Gto.",20.650556,-101.8825
ELCABALLOUS,"El Caballo, U.S.A.",0,0
ELEFANTEUS,El Elefante U.S.A.,0,0
RGCABALLOUS,RIO GRANDE ABAJO DEL CABALLO U.S.A.,0,0
RGELEFANTEUS,RIO GRANDE ABAJO DEL ELEFANTE U.S.A.,0,0
SMJCL,"Sierra Mojada, Coah.",27.285278,-103.699722
MZQCL,"Muzquiz, Coah.",27.879444,-101.514722
ACALACFE,"Acala, Chis. CFE*",16.655278,-92.955278
AGUAMILPACFE,"Aguamilpa, Nay. CFE*",21.842778,-104.802778
ANGOSTURACFE,"Angostura, Chis. CFE*",16.400833,-92.777778
APOZOLCFE,"Apozol, Zac. CFE*",21.475556,-103.087778
ARTEAGACFE,"Arteaga, Mich. CFE*",18.355,-102.289722
ATENANGOCFE,"Atenando del Río, Gro. CFE*",18.106944,-99.104722
BACURATOCFE,"Bacurato, Sin. CFE*",25.870833,-107.925556
BUENOSAIRESCFE,"Buenos Aires, Pue. CFE*",19.961389,-97.503333
BATOPILASCFE,"Batopilas, Chih. CFE*",27.015556,-107.731944
BOQUERONCFE,"Boquerón, Chis. CFE*",16.615,-93.169722
CAIMANERACFE,"Caimanera, Gro. CFE*",18.463333,-100.891111
CBOSQUECFE,"Canal el Bosque, Mich. CFE*",19.348056,-100.382222
CCOLORINESCFE,"Canal Colorines, Méx. CFE*",19.194167,-100.235833
ALTAMIRANOCFE,"Cd. Altamirano, Gro. CFE*",18.361944,-100.663611
CHAPALAGANACFE,"Chapalagana, Nay. CFE*",21.942778,-104.500556
CHICOMAPA,"CHICOMAPA CFE, VER.",18.563333,-96.853611
CHICOASENCFE,"Chicoasen, Chis. CFE*",16.941389,-93.100833
CHINIPASCFE,"Chinipas, Chih. CFE*",27.430278,-108.544722
COLORINESCFE,"Colorines, Méx. CFE*",19.175556,-100.218333
COMEDEROCFE,"Comedero, Sin. CFE*",24.570278,-106.806944
CERRODEOROCFE,Cerro de Oro. Oax. CFE*,18.004444,-96.271111
SUMIDEROCFE,"Cañon del Sumidero, Chis. CFE*",16.742778,-93.034167
CUILCOCFE,"Cuilco, Chis. CFE*",15.435833,-92.113056
CUXTEPEQUESCFE,"Cuxtepeques, Chis. CFE*",16.038611,-92.864444
ELCAJONCFE,"El Cajón, Nay. CFE*",21.429444,-104.452778
DORADOCFE,"El Dorado, Chis. CFE*",16.108333,-92.925278
ELBOSQUECFE,"El Bosque, Mich. CFE*",19.365556,-100.4075
ELCUBILCFE,"El Cubil, Son. CFE*",29.2325,-109.236389
ELCARACOLCFE,"El Caracol, Gro. CFE*",17.983333,-99.983333
ELDEVANADORCFE,"El Devanador, Mich. CFE*",19.383889,-100.826389
ELFRAILECFE,"El Fraile, Pue. CFE*",18.187222,-98.404722
ELGRIJALVACFE,"El Grijalva, Chis. CFE*",16.971111,-93.123611
PLATANITOCFE,"El Platanito, Zac. CFE*",22.610278,-104.052778
AZAPACCFE,"Aza-Pac, Chis. CFE*",17.253611,-93.427222
TZIMBACCFE,"Tzimbac, Chis. CFE*",17.231111,-93.414167
JGRIJALVACFE,"Tuneles Juan de Grijalva, Chis. CFE*",17.364167,-93.381389
GUERACHICFE,"Guerachi, Chih. CFE*",26.674722,-107.318611
GUAPOCACFE,"Guapoca, Chih. CFE*",29.133889,-108.305
HUITESCFE,"Huites, Sin. CFE*",26.844722,-108.368889
HUMAYACFE,"Humaya, Sin. CFE*",25.101667,-107.391667
INFIERNILLOCFE,"Infiernillo, Mich. CFE*",18.271111,-101.893889
IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",18.039722,-98.72
IXTAPANCFE,"Ixtapan del Oro,  Méx. CFE*",19.264722,-100.281111
JESUSMARIACFE,"Jesús María, Nay. CFE*",22.250556,-104.514444
LABOQUILLACFE,"La Boquilla, Jal. CFE*",21.048611,-103.426111
LACALERACFE,"La Calera, Gro. CFE*",18.418611,-101.003889
LASCRUCESCFE,"Las Cruces, Mich. CFE*",18.816667,-102.114444
LAVILLITACFE,"La Villita, Mich. CFE*",18.046944,-102.181389
LASFLORESCFE,"Las Flores, Chis. CFE*",16.692778,-93.560278
LOSPALILLOSCFE,"Los Palillos, Mich. CFE*",19.539444,-102.535
MALPASOCFE,"Malpaso, Chis. CFE*",17.199444,-93.604722
MAZATEPECCFE,"Mazatepec, Pue. CFE*",19.960833,-97.446667
MOCUZARICFE,"Mocuzari, Son. CFE*",27.224722,-109.104167
MOCTEZUMACFE,"Moctezuma, Son. CFE*",29.678889,-109.653333
MONTERREYCFE,"Monterrey, Chis. CFE*",16.0675,-93.384444
NOVILLOCFE,"Novillo, Son. CFE*",28.976111,-109.642778
COBREGONCFE,"Cristobal Obregón, Chis. CFE*",16.441389,-93.466944
OCOTEPECCFE,"Ocotepec, Chis. CFE*",17.225,-93.159722
OVIACHICCFE,"Oviachic, Son. CFE*",27.821944,-109.887778
PANCHESCFE,"Panches, Mich. CFE*",18.883333,-102.221944
PAPALUTLACFE,"Papalutla, Gro. CFE*",18.020833,-98.888333
PASTORIACFE,"Pastoria, Mich. CFE*",18.931111,-102.058611
PCONCONDIACFE,"Puente Concordia, Chis. CFE*",15.849444,-91.967778
PENITASCFE,"Peñitas, Chis. CFE*",17.445,-93.457778
PBLANCASCFE,"Piedras Blancas, Jal. CFE*",19.245833,-102.771111
PINZANESCFE,"Pinzanes, Mich. CFE*",18.538889,-101.102778
PNACORICFE,"Paso Nacori, Son. CFE*",29.419722,-109.086111
PAPALOAPANCFE,"Papaloapan, Ver. CFE*",18.167222,-96.097778
PELSABINOCFE,"Paso del Sabino, Jal. CFE*",21.336389,-102.530833
PINFIERNILLOCFE,"Puente Infiernillo, Pue. CFE*",19.914722,-97.620556
RCALZADACFE,"Romulo Calzada, Chis. CFE*",17.353889,-93.551667
REFORMACFE,"Reforma, Chis. CFE*",15.919722,-92.661667
REVMEXICANACFE,"Revolucion Mexicana, Chis. CFE*",16.160278,-93.078889
27DESEPCFE,"27 de Septiembre, Sin. CFE*",26.509444,-108.575833
SANANTONIOCFE,"San Antonio, Gro. CFE*",18.273611,-101.750278
SCCASASCFE,"San Cristobal de las Casas, Chis. CFE*",16.727222,-92.603056
SCRISTOBALCFE,"San Cristobal, Gro. CFE*",18.171944,-100.478611
SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",17.920833,-99.516944
SAYULACFE,"Sayula, Chis. CFE*",17.402222,-93.331944
SCRISTOBAL2CFE,"San Cristobal II, Jal. CFE*",21.038611,-103.425833
SDOMINGOCFE,"Santo Domingo, Chis. CFE*",16.4525,-93.056389
SFIXTACAMAXTCFE,"San Francisco Ixtacamaxtitlan, Pue. CFE*",19.617778,-97.8225
